minute,hour,day,day_w,month,year,available
30,16,31,3,08,2016,2081
45,16,31,3,08,2016,2112
00,17,31,3,08,2016,2207
15,17,31,3,08,2016,2261
30,17,31,3,08,2016,2338
45,17,31,3,08,2016,2434
00,18,31,3,08,2016,2539
15,18,31,3,08,2016,2640
30,18,31,3,08,2016,2712
45,18,31,3,08,2016,2814
00,19,31,3,08,2016,2932
15,19,31,3,08,2016,3027
30,19,31,3,08,2016,3107
45,19,31,3,08,2016,3251
00,20,31,3,08,2016,3347
15,20,31,3,08,2016,3473
30,20,31,3,08,2016,3571
45,20,31,3,08,2016,3689
00,21,31,3,08,2016,3873
15,21,31,3,08,2016,4022
30,21,31,3,08,2016,4223
45,21,31,3,08,2016,4429
00,22,31,3,08,2016,4658
15,22,31,3,08,2016,4881
30,22,31,3,08,2016,5073
45,22,31,3,08,2016,5194
00,23,31,3,08,2016,5280
15,23,31,3,08,2016,5322
30,23,31,3,08,2016,5343
45,23,31,3,08,2016,5360
00,00,01,4,09,2016,5385
15,00,01,4,09,2016,5390
30,00,01,4,09,2016,5389
45,00,01,4,09,2016,5388
00,01,01,4,09,2016,5389
15,01,01,4,09,2016,5390
30,01,01,4,09,2016,5391
45,01,01,4,09,2016,5391
00,02,01,4,09,2016,5392
15,02,01,4,09,2016,5393
30,02,01,4,09,2016,5393
45,02,01,4,09,2016,5393
00,03,01,4,09,2016,5394
15,03,01,4,09,2016,5396
30,03,01,4,09,2016,5396
45,03,01,4,09,2016,5396
00,04,01,4,09,2016,5397
15,04,01,4,09,2016,5396
30,04,01,4,09,2016,5396
45,04,01,4,09,2016,5396
00,05,01,4,09,2016,5395
15,05,01,4,09,2016,5395
30,05,01,4,09,2016,5395
45,05,01,4,09,2016,5396
00,06,01,4,09,2016,5392
15,06,01,4,09,2016,5376
30,06,01,4,09,2016,5337
45,06,01,4,09,2016,5285
00,07,01,4,09,2016,5190
15,07,01,4,09,2016,5067
30,07,01,4,09,2016,4879
45,07,01,4,09,2016,4680
00,08,01,4,09,2016,4425
15,08,01,4,09,2016,4145
30,08,01,4,09,2016,3861
45,08,01,4,09,2016,3537
00,09,01,4,09,2016,3178
15,09,01,4,09,2016,3108
30,09,01,4,09,2016,2874
45,09,01,4,09,2016,2647
00,10,01,4,09,2016,2460
15,10,01,4,09,2016,2322
30,10,01,4,09,2016,2200
45,10,01,4,09,2016,2093
00,11,01,4,09,2016,1996
15,11,01,4,09,2016,1907
30,11,01,4,09,2016,1822
45,11,01,4,09,2016,1745
00,12,01,4,09,2016,1675
15,12,01,4,09,2016,1621
30,12,01,4,09,2016,1526
45,12,01,4,09,2016,1469
00,13,01,4,09,2016,1403
15,13,01,4,09,2016,1342
30,13,01,4,09,2016,1308
45,13,01,4,09,2016,1289
00,14,01,4,09,2016,1280
15,14,01,4,09,2016,1279
30,14,01,4,09,2016,1272
45,14,01,4,09,2016,1300
00,15,01,4,09,2016,1318
15,15,01,4,09,2016,1317
30,15,01,4,09,2016,1325
45,15,01,4,09,2016,1366
00,16,01,4,09,2016,1396
15,16,01,4,09,2016,1495
30,16,01,4,09,2016,1581
45,16,01,4,09,2016,1666
00,17,01,4,09,2016,1778
15,17,01,4,09,2016,1943
30,17,01,4,09,2016,2087
45,17,01,4,09,2016,2261
00,18,01,4,09,2016,2462
15,18,01,4,09,2016,2603
30,18,01,4,09,2016,2788
45,18,01,4,09,2016,2979
00,19,01,4,09,2016,3119
15,19,01,4,09,2016,3291
30,19,01,4,09,2016,3409
45,19,01,4,09,2016,3490
00,20,01,4,09,2016,3635
15,20,01,4,09,2016,3784
30,20,01,4,09,2016,3384
45,20,01,4,09,2016,3546
00,21,01,4,09,2016,3724
15,21,01,4,09,2016,3899
30,21,01,4,09,2016,4056
45,21,01,4,09,2016,4244
00,22,01,4,09,2016,4418
15,22,01,4,09,2016,4619
30,22,01,4,09,2016,4753
45,22,01,4,09,2016,4808
00,23,01,4,09,2016,4842
15,23,01,4,09,2016,4860
30,23,01,4,09,2016,4898
45,23,01,4,09,2016,4935
00,00,02,5,09,2016,4952
15,00,02,5,09,2016,4962
30,00,02,5,09,2016,4983
45,00,02,5,09,2016,4989
00,01,02,5,09,2016,5011
15,01,02,5,09,2016,5038
30,01,02,5,09,2016,5042
45,01,02,5,09,2016,5041
00,02,02,5,09,2016,5041
15,02,02,5,09,2016,5040
30,02,02,5,09,2016,5041
45,02,02,5,09,2016,5042
00,03,02,5,09,2016,5042
15,03,02,5,09,2016,5043
30,03,02,5,09,2016,5044
45,03,02,5,09,2016,5043
00,04,02,5,09,2016,5045
15,04,02,5,09,2016,5045
30,04,02,5,09,2016,5046
45,04,02,5,09,2016,5046
00,05,02,5,09,2016,5047
15,05,02,5,09,2016,5047
30,05,02,5,09,2016,5046
45,05,02,5,09,2016,5045
00,06,02,5,09,2016,5040
15,06,02,5,09,2016,5023
30,06,02,5,09,2016,4997
45,06,02,5,09,2016,4929
00,07,02,5,09,2016,4830
15,07,02,5,09,2016,4711
30,07,02,5,09,2016,4542
45,07,02,5,09,2016,4273
00,08,02,5,09,2016,4013
15,08,02,5,09,2016,3709
30,08,02,5,09,2016,3396
45,08,02,5,09,2016,3065
00,09,02,5,09,2016,3068
15,09,02,5,09,2016,2753
30,09,02,5,09,2016,3953
45,09,02,5,09,2016,3753
00,10,02,5,09,2016,3609
15,10,02,5,09,2016,3455
30,10,02,5,09,2016,3312
45,10,02,5,09,2016,3202
00,11,02,5,09,2016,3078
15,11,02,5,09,2016,3021
30,11,02,5,09,2016,2973
45,11,02,5,09,2016,2897
00,12,02,5,09,2016,2851
15,12,02,5,09,2016,2828
30,12,02,5,09,2016,2871
45,12,02,5,09,2016,2907
00,13,02,5,09,2016,2902
15,13,02,5,09,2016,2919
30,13,02,5,09,2016,2912
45,13,02,5,09,2016,2862
00,14,02,5,09,2016,2844
15,14,02,5,09,2016,2846
30,14,02,5,09,2016,2832
45,14,02,5,09,2016,2848
00,15,02,5,09,2016,2834
15,15,02,5,09,2016,2837
30,15,02,5,09,2016,2820
45,15,02,5,09,2016,2843
00,16,02,5,09,2016,2883
15,16,02,5,09,2016,2947
30,16,02,5,09,2016,3013
45,16,02,5,09,2016,3094
00,17,02,5,09,2016,3189
15,17,02,5,09,2016,3286
30,17,02,5,09,2016,3461
45,17,02,5,09,2016,3589
00,18,02,5,09,2016,3717
15,18,02,5,09,2016,3782
30,18,02,5,09,2016,3915
45,18,02,5,09,2016,3920
00,19,02,5,09,2016,3917
15,19,02,5,09,2016,3915
30,19,02,5,09,2016,3923
45,19,02,5,09,2016,3925
00,20,02,5,09,2016,3900
15,20,02,5,09,2016,3933
30,20,02,5,09,2016,3972
45,20,02,5,09,2016,4025
00,21,02,5,09,2016,4095
15,21,02,5,09,2016,4198
30,21,02,5,09,2016,4337
45,21,02,5,09,2016,4486
00,22,02,5,09,2016,4665
15,22,02,5,09,2016,4888
30,22,02,5,09,2016,5074
45,22,02,5,09,2016,5272
00,23,02,5,09,2016,5400
15,23,02,5,09,2016,5466
30,23,02,5,09,2016,5499
45,23,02,5,09,2016,5500
00,00,03,6,09,2016,5499
15,00,03,6,09,2016,5500
30,00,03,6,09,2016,5498
45,00,03,6,09,2016,5499
00,01,03,6,09,2016,5499
15,01,03,6,09,2016,5500
15,08,03,6,09,2016,5434
30,08,03,6,09,2016,5412
45,08,03,6,09,2016,5380
00,09,03,6,09,2016,5351
15,09,03,6,09,2016,5315
30,09,03,6,09,2016,5254
45,09,03,6,09,2016,5173
00,10,03,6,09,2016,5064
15,10,03,6,09,2016,4951
30,10,03,6,09,2016,4809
45,10,03,6,09,2016,4688
00,11,03,6,09,2016,4564
15,11,03,6,09,2016,4445
30,11,03,6,09,2016,4315
45,11,03,6,09,2016,4207
00,12,03,6,09,2016,4109
15,12,03,6,09,2016,3994
30,12,03,6,09,2016,3873
45,12,03,6,09,2016,3768
00,13,03,6,09,2016,3701
15,13,03,6,09,2016,3614
30,13,03,6,09,2016,3542
45,13,03,6,09,2016,3482
00,14,03,6,09,2016,3422
15,14,03,6,09,2016,3380
30,14,03,6,09,2016,3244
45,14,03,6,09,2016,3165
00,15,03,6,09,2016,3084
15,15,03,6,09,2016,3051
30,15,03,6,09,2016,3002
45,15,03,6,09,2016,2964
00,16,03,6,09,2016,2921
15,16,03,6,09,2016,2912
30,16,03,6,09,2016,2932
45,16,03,6,09,2016,2973
00,17,03,6,09,2016,2963
15,17,03,6,09,2016,3025
30,17,03,6,09,2016,3052
45,17,03,6,09,2016,3085
00,18,03,6,09,2016,3124
15,18,03,6,09,2016,3173
30,18,03,6,09,2016,3162
45,18,03,6,09,2016,3165
00,19,03,6,09,2016,3143
15,19,03,6,09,2016,3127
30,19,03,6,09,2016,3103
45,19,03,6,09,2016,3060
00,20,03,6,09,2016,3021
15,20,03,6,09,2016,3001
30,20,03,6,09,2016,2948
45,20,03,6,09,2016,2953
00,21,03,6,09,2016,3052
15,21,03,6,09,2016,3190
30,21,03,6,09,2016,3385
45,21,03,6,09,2016,3567
00,22,03,6,09,2016,3841
15,22,03,6,09,2016,4183
30,22,03,6,09,2016,4413
45,22,03,6,09,2016,4685
00,23,03,6,09,2016,4862
15,23,03,6,09,2016,4920
30,23,03,6,09,2016,4998
45,23,03,6,09,2016,5043
00,00,04,7,09,2016,5081
15,00,04,7,09,2016,5145
30,00,04,7,09,2016,5221
45,00,04,7,09,2016,5260
00,01,04,7,09,2016,5295
15,01,04,7,09,2016,5310
30,01,04,7,09,2016,5319
45,01,04,7,09,2016,5320
00,02,04,7,09,2016,5320
15,02,04,7,09,2016,5318
30,02,04,7,09,2016,5318
45,02,04,7,09,2016,5319
00,03,04,7,09,2016,5320
15,03,04,7,09,2016,5320
30,03,04,7,09,2016,5321
45,03,04,7,09,2016,5321
00,04,04,7,09,2016,5321
15,04,04,7,09,2016,5320
30,04,04,7,09,2016,5320
45,04,04,7,09,2016,5320
00,05,04,7,09,2016,5321
15,05,04,7,09,2016,5321
30,05,04,7,09,2016,5321
45,05,04,7,09,2016,5320
00,06,04,7,09,2016,5320
15,06,04,7,09,2016,5318
30,06,04,7,09,2016,5312
45,06,04,7,09,2016,5306
00,07,04,7,09,2016,5303
15,07,04,7,09,2016,5299
30,07,04,7,09,2016,5289
45,07,04,7,09,2016,5282
00,08,04,7,09,2016,5263
15,08,04,7,09,2016,5243
30,08,04,7,09,2016,5220
45,08,04,7,09,2016,5193
00,09,04,7,09,2016,5159
15,09,04,7,09,2016,5133
30,09,04,7,09,2016,5091
45,09,04,7,09,2016,5030
00,10,04,7,09,2016,4920
15,10,04,7,09,2016,4815
30,10,04,7,09,2016,4672
45,10,04,7,09,2016,4535
00,11,04,7,09,2016,4404
15,11,04,7,09,2016,4243
30,11,04,7,09,2016,4100
45,11,04,7,09,2016,3985
00,12,04,7,09,2016,3836
15,12,04,7,09,2016,3721
30,12,04,7,09,2016,3589
45,12,04,7,09,2016,3486
00,13,04,7,09,2016,3380
15,13,04,7,09,2016,3281
30,13,04,7,09,2016,3163
45,13,04,7,09,2016,3070
00,14,04,7,09,2016,2973
15,14,04,7,09,2016,2876
30,14,04,7,09,2016,2779
45,14,04,7,09,2016,2707
00,15,04,7,09,2016,2630
15,15,04,7,09,2016,2584
30,15,04,7,09,2016,2538
45,15,04,7,09,2016,2542
00,16,04,7,09,2016,2528
15,16,04,7,09,2016,2539
30,16,04,7,09,2016,2584
45,16,04,7,09,2016,2629
00,17,04,7,09,2016,2654
15,17,04,7,09,2016,2776
30,17,04,7,09,2016,2868
45,17,04,7,09,2016,2989
00,18,04,7,09,2016,3059
15,18,04,7,09,2016,3157
30,18,04,7,09,2016,3213
45,18,04,7,09,2016,3305
00,19,04,7,09,2016,3368
15,19,04,7,09,2016,3421
30,19,04,7,09,2016,3488
45,19,04,7,09,2016,3575
00,20,04,7,09,2016,3652
15,20,04,7,09,2016,3730
30,20,04,7,09,2016,3816
45,20,04,7,09,2016,3899
00,21,04,7,09,2016,4017
15,21,04,7,09,2016,4131
30,21,04,7,09,2016,4267
45,21,04,7,09,2016,4433
00,22,04,7,09,2016,4597
15,22,04,7,09,2016,4860
30,22,04,7,09,2016,4992
45,22,04,7,09,2016,5035
00,23,04,7,09,2016,5120
15,23,04,7,09,2016,5145
30,23,04,7,09,2016,5154
45,23,04,7,09,2016,5155
00,00,05,1,09,2016,5155
15,00,05,1,09,2016,5156
30,00,05,1,09,2016,5157
45,00,05,1,09,2016,5156
00,01,05,1,09,2016,5156
15,01,05,1,09,2016,5156
30,01,05,1,09,2016,5156
45,01,05,1,09,2016,5159
00,02,05,1,09,2016,5159
15,02,05,1,09,2016,5160
30,02,05,1,09,2016,5160
45,02,05,1,09,2016,5160
00,03,05,1,09,2016,5159
15,03,05,1,09,2016,5159
30,03,05,1,09,2016,5159
45,03,05,1,09,2016,5159
00,04,05,1,09,2016,5158
15,04,05,1,09,2016,5158
30,04,05,1,09,2016,5158
45,04,05,1,09,2016,5157
00,05,05,1,09,2016,5156
15,05,05,1,09,2016,5155
30,05,05,1,09,2016,5154
45,05,05,1,09,2016,5153
00,06,05,1,09,2016,5147
15,06,05,1,09,2016,5139
30,06,05,1,09,2016,5105
45,06,05,1,09,2016,5056
00,07,05,1,09,2016,4965
15,07,05,1,09,2016,4852
30,07,05,1,09,2016,4673
45,07,05,1,09,2016,4463
00,08,05,1,09,2016,4256
15,08,05,1,09,2016,3971
30,08,05,1,09,2016,3640
45,08,05,1,09,2016,3317
00,09,05,1,09,2016,3006
15,09,05,1,09,2016,2768
30,09,05,1,09,2016,2510
45,09,05,1,09,2016,2326
00,10,05,1,09,2016,2153
15,10,05,1,09,2016,2013
30,10,05,1,09,2016,1892
45,10,05,1,09,2016,1812
00,11,05,1,09,2016,1744
15,11,05,1,09,2016,1687
30,11,05,1,09,2016,1606
45,11,05,1,09,2016,1568
00,12,05,1,09,2016,1488
15,12,05,1,09,2016,1440
30,12,05,1,09,2016,1396
45,12,05,1,09,2016,1385
00,13,05,1,09,2016,1326
15,13,05,1,09,2016,1294
30,13,05,1,09,2016,1212
45,13,05,1,09,2016,1140
00,14,05,1,09,2016,1127
15,14,05,1,09,2016,1102
30,14,05,1,09,2016,2269
45,14,05,1,09,2016,2297
00,15,05,1,09,2016,2288
15,15,05,1,09,2016,2288
30,15,05,1,09,2016,2316
45,15,05,1,09,2016,2343
00,16,05,1,09,2016,2363
15,16,05,1,09,2016,2440
30,16,05,1,09,2016,2550
45,16,05,1,09,2016,2642
00,17,05,1,09,2016,2734
15,17,05,1,09,2016,2870
30,17,05,1,09,2016,3056
45,17,05,1,09,2016,3235
00,18,05,1,09,2016,3406
15,18,05,1,09,2016,3604
30,18,05,1,09,2016,3776
45,18,05,1,09,2016,3989
00,19,05,1,09,2016,4230
15,19,05,1,09,2016,4330
30,19,05,1,09,2016,4450
45,19,05,1,09,2016,4519
00,20,05,1,09,2016,4568
15,20,05,1,09,2016,4601
30,20,05,1,09,2016,4648
45,20,05,1,09,2016,4718
00,21,05,1,09,2016,4779
15,21,05,1,09,2016,4887
30,21,05,1,09,2016,4973
45,21,05,1,09,2016,5092
00,22,05,1,09,2016,5202
15,22,05,1,09,2016,5317
30,22,05,1,09,2016,5413
45,22,05,1,09,2016,5456
00,23,05,1,09,2016,5499
15,23,05,1,09,2016,5499
30,23,05,1,09,2016,5500
45,23,05,1,09,2016,5498
00,00,06,2,09,2016,5500
15,00,06,2,09,2016,5500
30,00,06,2,09,2016,5499
45,00,06,2,09,2016,5500
00,01,06,2,09,2016,5500
15,01,06,2,09,2016,5500
30,01,06,2,09,2016,5498
45,01,06,2,09,2016,5496
00,02,06,2,09,2016,5496
15,02,06,2,09,2016,5496
30,02,06,2,09,2016,5496
45,02,06,2,09,2016,5497
00,03,06,2,09,2016,5497
15,03,06,2,09,2016,5497
30,03,06,2,09,2016,5497
45,03,06,2,09,2016,5497
00,04,06,2,09,2016,5497
15,04,06,2,09,2016,5497
30,04,06,2,09,2016,5496
45,04,06,2,09,2016,5496
00,05,06,2,09,2016,5496
15,05,06,2,09,2016,5497
30,05,06,2,09,2016,5496
45,05,06,2,09,2016,5497
00,06,06,2,09,2016,5496
15,06,06,2,09,2016,5481
30,06,06,2,09,2016,5457
45,06,06,2,09,2016,5389
00,07,06,2,09,2016,5285
15,07,06,2,09,2016,5170
30,07,06,2,09,2016,4998
45,07,06,2,09,2016,4788
00,08,06,2,09,2016,4554
15,08,06,2,09,2016,4268
30,08,06,2,09,2016,3941
45,08,06,2,09,2016,3616
00,09,06,2,09,2016,3304
15,09,06,2,09,2016,3022
30,09,06,2,09,2016,2761
45,09,06,2,09,2016,2588
00,10,06,2,09,2016,2427
15,10,06,2,09,2016,2274
30,10,06,2,09,2016,2170
45,10,06,2,09,2016,2078
00,11,06,2,09,2016,1961
15,11,06,2,09,2016,1855
30,11,06,2,09,2016,1762
45,11,06,2,09,2016,1646
00,12,06,2,09,2016,1592
15,12,06,2,09,2016,1506
30,12,06,2,09,2016,1468
45,12,06,2,09,2016,1388
00,13,06,2,09,2016,1361
15,13,06,2,09,2016,1306
30,13,06,2,09,2016,1276
45,13,06,2,09,2016,1257
00,14,06,2,09,2016,1263
15,14,06,2,09,2016,1243
30,14,06,2,09,2016,1292
45,14,06,2,09,2016,1298
00,15,06,2,09,2016,1301
15,15,06,2,09,2016,1295
30,15,06,2,09,2016,1338
45,15,06,2,09,2016,1352
00,16,06,2,09,2016,1387
15,16,06,2,09,2016,1438
30,16,06,2,09,2016,1507
45,16,06,2,09,2016,1597
00,17,06,2,09,2016,1670
15,17,06,2,09,2016,1794
30,17,06,2,09,2016,1974
45,17,06,2,09,2016,2226
00,18,06,2,09,2016,2412
15,18,06,2,09,2016,2615
30,18,06,2,09,2016,2771
45,18,06,2,09,2016,2938
00,19,06,2,09,2016,3145
15,19,06,2,09,2016,3288
30,19,06,2,09,2016,3427
45,19,06,2,09,2016,3545
00,20,06,2,09,2016,3709
15,20,06,2,09,2016,3829
30,20,06,2,09,2016,3963
45,20,06,2,09,2016,4089
00,21,06,2,09,2016,4174
15,21,06,2,09,2016,4314
30,21,06,2,09,2016,4460
45,21,06,2,09,2016,4628
00,22,06,2,09,2016,4835
15,22,06,2,09,2016,5051
30,22,06,2,09,2016,5180
45,22,06,2,09,2016,5199
00,23,06,2,09,2016,5209
15,23,06,2,09,2016,5211
30,23,06,2,09,2016,5215
45,23,06,2,09,2016,5213
00,00,07,3,09,2016,5214
15,00,07,3,09,2016,5224
30,00,07,3,09,2016,5225
45,00,07,3,09,2016,5227
00,01,07,3,09,2016,5226
15,01,07,3,09,2016,5227
15,07,07,3,09,2016,4873
30,07,07,3,09,2016,4740
45,07,07,3,09,2016,4529
00,08,07,3,09,2016,4321
15,08,07,3,09,2016,4070
30,08,07,3,09,2016,3802
45,08,07,3,09,2016,3533
00,09,07,3,09,2016,3256
15,09,07,3,09,2016,2906
30,09,07,3,09,2016,2629
45,09,07,3,09,2016,2326
00,10,07,3,09,2016,2036
15,10,07,3,09,2016,1804
30,10,07,3,09,2016,1634
45,10,07,3,09,2016,1471
00,11,07,3,09,2016,1321
15,11,07,3,09,2016,1165
30,11,07,3,09,2016,1016
45,11,07,3,09,2016,877
00,12,07,3,09,2016,761
15,12,07,3,09,2016,654
30,12,07,3,09,2016,545
45,12,07,3,09,2016,430
00,13,07,3,09,2016,386
15,13,07,3,09,2016,319
30,13,07,3,09,2016,280
45,13,07,3,09,2016,223
00,14,07,3,09,2016,217
15,14,07,3,09,2016,239
30,14,07,3,09,2016,203
45,14,07,3,09,2016,252
00,15,07,3,09,2016,255
15,15,07,3,09,2016,299
30,15,07,3,09,2016,325
45,15,07,3,09,2016,350
00,16,07,3,09,2016,420
15,16,07,3,09,2016,484
30,16,07,3,09,2016,598
45,16,07,3,09,2016,738
00,17,07,3,09,2016,876
15,17,07,3,09,2016,1051
30,17,07,3,09,2016,1256
45,17,07,3,09,2016,1440
00,18,07,3,09,2016,1630
15,18,07,3,09,2016,1812
30,18,07,3,09,2016,1991
45,18,07,3,09,2016,2199
00,19,07,3,09,2016,2394
15,19,07,3,09,2016,2538
30,19,07,3,09,2016,2689
45,19,07,3,09,2016,2838
00,20,07,3,09,2016,2990
15,20,07,3,09,2016,3136
30,20,07,3,09,2016,3281
45,20,07,3,09,2016,3455
00,21,07,3,09,2016,3593
15,21,07,3,09,2016,3730
30,21,07,3,09,2016,3883
45,21,07,3,09,2016,4064
00,22,07,3,09,2016,4256
15,22,07,3,09,2016,4468
30,22,07,3,09,2016,4623
45,22,07,3,09,2016,4682
00,23,07,3,09,2016,4746
15,23,07,3,09,2016,4823
30,23,07,3,09,2016,4856
45,23,07,3,09,2016,4871
00,00,08,4,09,2016,4878
15,00,08,4,09,2016,4887
30,00,08,4,09,2016,4888
45,00,08,4,09,2016,4889
00,01,08,4,09,2016,4892
15,01,08,4,09,2016,4897
30,01,08,4,09,2016,4897
45,01,08,4,09,2016,4898
00,02,08,4,09,2016,4901
15,02,08,4,09,2016,4900
30,02,08,4,09,2016,4901
45,02,08,4,09,2016,4900
00,03,08,4,09,2016,4902
15,03,08,4,09,2016,4901
30,03,08,4,09,2016,4902
45,03,08,4,09,2016,4902
00,04,08,4,09,2016,4903
15,04,08,4,09,2016,4903
30,04,08,4,09,2016,4904
45,04,08,4,09,2016,4906
00,05,08,4,09,2016,4905
15,05,08,4,09,2016,4905
30,05,08,4,09,2016,4904
45,05,08,4,09,2016,4905
00,06,08,4,09,2016,4901
15,06,08,4,09,2016,4890
30,06,08,4,09,2016,4856
45,06,08,4,09,2016,4803
00,07,08,4,09,2016,4708
15,07,08,4,09,2016,4575
30,07,08,4,09,2016,4386
45,07,08,4,09,2016,4170
00,08,08,4,09,2016,3921
15,08,08,4,09,2016,3643
30,08,08,4,09,2016,3330
45,08,08,4,09,2016,2972
00,09,08,4,09,2016,2639
15,09,08,4,09,2016,2387
30,09,08,4,09,2016,2152
45,09,08,4,09,2016,3350
00,10,08,4,09,2016,3176
15,10,08,4,09,2016,3001
30,10,08,4,09,2016,2871
45,10,08,4,09,2016,2743
00,11,08,4,09,2016,2638
15,11,08,4,09,2016,2530
30,11,08,4,09,2016,2432
45,11,08,4,09,2016,2319
00,12,08,4,09,2016,2248
15,12,08,4,09,2016,2163
30,12,08,4,09,2016,2074
45,12,08,4,09,2016,2000
00,13,08,4,09,2016,1961
15,13,08,4,09,2016,1918
30,13,08,4,09,2016,1897
45,13,08,4,09,2016,1884
00,14,08,4,09,2016,1890
15,14,08,4,09,2016,1892
30,14,08,4,09,2016,1924
45,14,08,4,09,2016,1912
00,15,08,4,09,2016,1918
15,15,08,4,09,2016,1962
30,15,08,4,09,2016,2022
45,15,08,4,09,2016,2061
00,16,08,4,09,2016,2105
15,16,08,4,09,2016,2181
30,16,08,4,09,2016,2278
45,16,08,4,09,2016,2404
00,17,08,4,09,2016,2526
15,17,08,4,09,2016,2696
30,17,08,4,09,2016,2856
45,17,08,4,09,2016,3048
00,18,08,4,09,2016,3265
15,18,08,4,09,2016,3472
30,18,08,4,09,2016,3670
45,18,08,4,09,2016,3852
00,19,08,4,09,2016,4016
15,19,08,4,09,2016,4146
30,19,08,4,09,2016,4243
45,19,08,4,09,2016,4314
00,20,08,4,09,2016,4416
15,20,08,4,09,2016,4524
30,20,08,4,09,2016,4565
45,20,08,4,09,2016,4644
00,21,08,4,09,2016,4728
15,21,08,4,09,2016,4809
30,21,08,4,09,2016,4947
45,21,08,4,09,2016,5079
00,22,08,4,09,2016,5225
15,22,08,4,09,2016,5398
30,22,08,4,09,2016,5499
45,22,08,4,09,2016,5498
00,23,08,4,09,2016,5499
15,23,08,4,09,2016,5499
30,23,08,4,09,2016,5494
45,23,08,4,09,2016,5482
00,00,09,5,09,2016,5479
15,00,09,5,09,2016,5477
30,00,09,5,09,2016,5477
45,00,09,5,09,2016,5477
00,01,09,5,09,2016,5477
15,01,09,5,09,2016,5477
30,01,09,5,09,2016,5477
45,01,09,5,09,2016,5477
00,02,09,5,09,2016,5477
15,02,09,5,09,2016,5477
30,02,09,5,09,2016,5477
45,02,09,5,09,2016,5477
00,03,09,5,09,2016,5477
15,03,09,5,09,2016,5477
30,03,09,5,09,2016,5477
45,03,09,5,09,2016,5477
00,04,09,5,09,2016,5477
15,04,09,5,09,2016,5477
30,04,09,5,09,2016,5477
45,04,09,5,09,2016,5477
00,05,09,5,09,2016,5477
15,05,09,5,09,2016,5477
30,05,09,5,09,2016,5477
45,05,09,5,09,2016,5477
00,06,09,5,09,2016,5477
15,06,09,5,09,2016,5489
30,06,09,5,09,2016,5463
45,06,09,5,09,2016,5402
00,07,09,5,09,2016,5304
15,07,09,5,09,2016,5196
30,07,09,5,09,2016,5029
45,07,09,5,09,2016,4827
00,08,09,5,09,2016,4589
15,08,09,5,09,2016,4315
30,08,09,5,09,2016,4045
45,08,09,5,09,2016,3714
00,09,09,5,09,2016,3394
15,09,09,5,09,2016,3036
30,09,09,5,09,2016,2738
45,09,09,5,09,2016,2483
00,10,09,5,09,2016,2898
15,10,09,5,09,2016,2700
30,10,09,5,09,2016,2506
45,10,09,5,09,2016,2364
00,11,09,5,09,2016,2217
15,11,09,5,09,2016,2088
30,11,09,5,09,2016,1999
45,11,09,5,09,2016,1946
00,12,09,5,09,2016,1888
15,12,09,5,09,2016,1852
30,12,09,5,09,2016,1891
45,12,09,5,09,2016,1925
00,13,09,5,09,2016,1913
15,13,09,5,09,2016,1900
30,13,09,5,09,2016,1914
45,13,09,5,09,2016,1874
00,14,09,5,09,2016,1832
15,14,09,5,09,2016,1852
30,14,09,5,09,2016,1795
45,14,09,5,09,2016,1773
00,15,09,5,09,2016,1743
15,15,09,5,09,2016,1757
30,15,09,5,09,2016,1790
45,15,09,5,09,2016,1838
00,16,09,5,09,2016,1904
15,16,09,5,09,2016,2014
30,16,09,5,09,2016,2149
45,16,09,5,09,2016,2248
00,17,09,5,09,2016,2401
15,17,09,5,09,2016,2519
30,17,09,5,09,2016,2700
45,17,09,5,09,2016,2866
00,18,09,5,09,2016,2963
15,18,09,5,09,2016,3059
30,18,09,5,09,2016,3235
45,18,09,5,09,2016,3395
00,19,09,5,09,2016,3452
15,19,09,5,09,2016,3551
30,19,09,5,09,2016,3618
45,19,09,5,09,2016,3667
00,20,09,5,09,2016,3748
15,20,09,5,09,2016,3801
30,20,09,5,09,2016,3875
45,20,09,5,09,2016,3951
00,21,09,5,09,2016,4039
15,21,09,5,09,2016,4165
30,21,09,5,09,2016,4351
45,21,09,5,09,2016,4543
00,22,09,5,09,2016,4718
15,22,09,5,09,2016,4984
30,22,09,5,09,2016,5136
45,22,09,5,09,2016,5271
00,23,09,5,09,2016,5369
15,23,09,5,09,2016,5414
30,23,09,5,09,2016,5460
45,23,09,5,09,2016,5499
00,00,10,6,09,2016,5500
15,00,10,6,09,2016,5500
30,00,10,6,09,2016,5498
45,00,10,6,09,2016,5500
00,01,10,6,09,2016,5499
15,01,10,6,09,2016,5498
30,01,10,6,09,2016,5500
45,01,10,6,09,2016,5500
00,02,10,6,09,2016,5499
15,02,10,6,09,2016,5496
30,02,10,6,09,2016,5494
45,02,10,6,09,2016,5494
00,03,10,6,09,2016,5494
15,03,10,6,09,2016,5495
30,03,10,6,09,2016,5495
45,03,10,6,09,2016,5495
00,04,10,6,09,2016,5495
15,04,10,6,09,2016,5495
30,04,10,6,09,2016,5494
45,04,10,6,09,2016,5495
00,05,10,6,09,2016,5495
15,05,10,6,09,2016,5493
30,05,10,6,09,2016,5493
45,05,10,6,09,2016,5493
00,06,10,6,09,2016,5492
15,06,10,6,09,2016,5491
30,06,10,6,09,2016,5489
45,06,10,6,09,2016,5481
00,07,10,6,09,2016,5479
15,07,10,6,09,2016,5475
30,07,10,6,09,2016,5469
